Overall rank,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption
0.0,1.0,0.7957244655581949,0.9772167487684729,0.8641542506573181,0.9445324881141045,0.27031802120141346,0.8675496688741722
0.0064516129032258064,0.9656224572823433,0.8212589073634204,0.9685960591133004,0.8729184925503943,0.9381933438985737,0.44522968197879864,0.9050772626931567
0.012903225806451613,0.9562652563059398,0.8836104513064134,0.9741379310344828,0.9009640666082384,0.9556259904912836,0.47879858657243823,0.7527593818984548
0.01935483870967742,0.944060211554109,0.8194774346793349,1.0,0.8992112182296231,0.9366085578446909,0.6254416961130742,0.26048565121412803
0.025806451612903226,0.9428397070789258,0.828978622327791,0.937192118226601,0.8755477651183172,0.8827258320126784,0.568904593639576,0.6578366445916114
0.03225806451612903,0.9412123677786819,0.8622327790973872,0.939655172413793,0.9219982471516214,0.9064976228209191,0.4646643109540637,0.7571743929359824
0.03870967741935484,0.9133441822620016,0.8236342042755345,0.9156403940886699,0.8843120070113935,0.9096671949286845,0.47173144876325096,0.8233995584988962
0.04516129032258064,0.9060211554109032,0.7737529691211401,0.9587438423645319,0.8992112182296231,0.9270998415213946,0.5830388692579506,0.8388520971302428
0.05161290322580645,0.900122050447518,0.8105700712589073,0.9267241379310344,0.9106047326906221,0.9255150554675118,0.5035335689045937,0.6799116997792494
0.05806451612903226,0.893612693246542,0.8171021377672208,0.9082512315270936,0.8904469763365469,0.8431061806656102,0.43109540636042404,0.4988962472406181
0.06451612903225806,0.8899511798209926,0.8147268408551069,0.9532019704433498,0.9079754601226994,0.8827258320126784,0.5865724381625442,0.640176600441501
0.07096774193548387,0.8775427176566314,0.6140142517814727,0.8873152709359605,0.8439964943032428,0.8843106180665611,0.2544169611307421,0.2052980132450331
0.07741935483870968,0.8718470301057769,0.7577197149643706,0.895935960591133,0.9018404907975459,0.5879556259904912,0.46113074204947,0.18101545253863136
0.08387096774193549,0.8618795768917819,0.9554631828978623,0.9107142857142857,0.8869412795793163,0.8335974643423139,0.3427561837455831,0.6975717439293598
0.09032258064516129,0.8545565500406835,0.7915676959619953,0.9470443349753694,0.8729184925503943,0.7131537242472267,0.6148409893992933,0.6136865342163356
0.0967741935483871,0.8478437754271764,0.890142517814727,0.9562807881773397,0.8755477651183172,0.8177496038034865,0.5265017667844524,0.684326710816777
0.1032258064516129,0.840520748576078,0.8153206650831354,0.8953201970443349,0.8650306748466258,0.7844690966719493,0.46113074204947,0.5849889624724062
0.10967741935483871,0.8279088689991864,0.805225653206651,0.9261083743842364,0.8641542506573181,0.7496038034865292,0.2826855123674912,0.46357615894039733
0.11612903225806452,0.8216029292107403,0.8509501187648457,0.8971674876847291,0.7659947414548641,0.7194928684627575,0.4946996466431096,0.282560706401766
0.12258064516129032,0.8134662327095199,0.753562945368171,0.9156403940886699,0.8063102541630149,0.7242472266244058,0.08127208480565372,0.07947019867549668
0.12903225806451613,0.807973962571196,0.8925178147268408,0.8066502463054187,0.7230499561787905,0.94770206022187,0.46289752650176685,0.40176600441501104
0.13548387096774195,0.7878356387306752,0.7719714964370546,0.9359605911330049,0.8755477651183172,0.8938193343898573,0.6625441696113075,0.3333333333333333
0.14193548387096774,0.761187957689178,0.6353919239904988,0.814655172413793,0.754601226993865,0.6862123613312203,0.13074204946996468,0.16114790286975716
0.14838709677419354,0.7605777054515865,0.7862232779097388,0.9064039408866994,0.9158632778264679,0.6909667194928685,0.19611307420494703,0.4039735099337748
0.15483870967741936,0.7308787632221316,0.8123515439429929,0.8805418719211822,0.8010517090271692,0.5562599049128367,0.42756183745583043,0.2141280353200883
0.16129032258064516,0.7304719283970706,0.6882422802850356,0.8429802955665024,0.8063102541630149,0.5657686212361331,0.3303886925795053,0.12362030905077262
0.16774193548387098,0.7288445890968266,0.4750593824228029,0.7814039408866994,0.6538124452234881,0.8478605388272583,0.3091872791519435,0.17218543046357615
0.17419354838709677,0.7164361269324653,0.8331353919239906,0.835591133004926,0.6967572304995618,0.6957210776545166,0.1413427561837456,0.2913907284768212
0.18064516129032257,0.7162327095199348,1.0,0.8084975369458127,0.7633654688869412,0.8795562599049129,0.3886925795053004,0.3686534216335541
0.1870967741935484,0.7121643612693246,0.7636579572446557,0.9137931034482758,0.9307624890446977,0.5736925515055468,0.27031802120141346,0.17439293598233996
0.1935483870967742,0.7054515866558176,0.6823040380047506,0.8879310344827586,0.7975460122699387,0.8177496038034865,0.19257950530035337,0.11920529801324503
0.2,0.7011798209926768,0.5961995249406176,0.8860837438423645,0.7028921998247152,0.618066561014263,0.17491166077738518,0.1898454746136865
0.2064516129032258,0.6997558991049633,0.6674584323040381,0.9020935960591133,0.7808939526730938,0.8288431061806656,0.22438162544169613,0.3311258278145695
0.2129032258064516,0.6934499593165173,0.9334916864608077,0.9008620689655172,1.0,0.8811410459587956,0.47879858657243823,1.0
0.21935483870967742,0.6916192026037428,0.47149643705463185,0.7647783251231527,0.6914986853637161,0.6814580031695721,0.16431095406360424,0.16335540838852095
0.22580645161290322,0.6855166802278274,0.7684085510688836,0.9162561576354679,0.9106047326906221,0.3660855784469097,0.27915194346289757,0.0662251655629139
0.23225806451612904,0.6806346623270951,0.808788598574822,0.8423645320197044,0.7633654688869412,0.8494453248811411,0.4505300353356891,0.24282560706401765
0.23870967741935484,0.6804312449145646,0.7399049881235155,0.9261083743842364,0.7721297107800176,0.5293185419968305,0.21378091872791521,0.030905077262693155
0.24516129032258063,0.6792107404393816,0.7309976247030879,0.9094827586206896,0.6248904469763366,0.7749603803486529,0.3268551236749117,0.03532008830022075
0.25161290322580643,0.6771765663140765,0.7161520190023754,0.8854679802955664,0.7747589833479404,0.7654516640253566,0.20671378091872794,0.11037527593818985
0.25806451612903225,0.6755492270138324,0.4423990498812352,0.941502463054187,0.6625766871165644,1.0,0.568904593639576,0.5298013245033112
0.2645161290322581,0.6704637917005695,0.7351543942992874,0.9328817733990147,0.7169149868536371,0.4611727416798732,0.07597173144876325,0.09271523178807947
0.2709677419354839,0.6655817737998372,0.584916864608076,0.8682266009852215,0.7370727432077125,0.7448494453248811,0.17491166077738518,0.0750551876379691
0.27741935483870966,0.6641578519121236,0.7470308788598575,0.9378078817733989,0.8352322524101665,0.8938193343898573,0.2544169611307421,0.12582781456953643
0.2838709677419355,0.661513425549227,0.41211401425178146,0.8158866995073891,0.7318141980718668,0.6893819334389857,0.353356890459364,0.2803532008830022
0.2903225806451613,0.6604963384865743,0.5237529691211401,0.7586206896551724,0.6643295354951797,0.7749603803486529,0.46289752650176685,0.013245033112582781
0.2967741935483871,0.6576484947111473,0.6484560570071259,0.8817733990147782,0.7721297107800176,0.7464342313787639,0.11660777385159012,0.11037527593818985
0.3032258064516129,0.654393816110659,0.6900237529691211,0.7586206896551724,0.7230499561787905,0.7321711568938194,0.14664310954063606,0.011037527593818984
0.3096774193548387,0.6495117982099268,0.75,0.7530788177339901,0.9132340052585451,0.6434231378763867,0.3356890459363958,0.09050772626931568
0.3161290322580645,0.6458502847843773,0.5415676959619953,0.8078817733990148,0.7607361963190183,0.7892234548335975,0.22261484098939932,0.1920529801324503
0.3225806451612903,0.6444263628966639,0.8907363420427554,0.8121921182266009,0.708150744960561,0.7812995245641838,0.2508833922261484,0.2141280353200883
0.32903225806451614,0.6417819365337672,0.6235154394299288,0.8676108374384236,0.7256792287467133,0.8827258320126784,0.6342756183745584,0.06181015452538631
0.33548387096774196,0.6279495524816924,0.7048693586698338,0.9020935960591133,0.7116564417177914,0.41838351822503966,0.13250883392226148,0.141280353200883
0.3419354838709677,0.6187957689178192,0.7725653206650831,0.750615763546798,0.9079754601226994,0.2519809825673534,0.3091872791519435,0.12362030905077262
0.34838709677419355,0.6183889340927582,0.734560570071259,0.9408866995073891,0.7659947414548641,0.7844690966719493,0.18197879858657245,0.3554083885209713
0.3548387096774194,0.6177786818551666,0.49346793349168644,0.9100985221674877,0.7283085013146362,0.7765451664025357,0.18904593639575973,0.06181015452538631
0.36129032258064514,0.6173718470301056,0.6650831353919241,0.8633004926108373,0.6993865030674847,0.7892234548335975,0.3798586572438163,0.1324503311258278
0.36774193548387096,0.6169650122050447,0.7880047505938242,0.8737684729064039,0.953549517966696,0.705229793977813,0.12190812720848059,0.3090507726269316
0.3741935483870968,0.6116761594792514,0.38123515439429934,0.7610837438423644,0.7256792287467133,0.803486529318542,0.4346289752650177,0.17218543046357615
0.38064516129032255,0.6013018714401952,0.6965558194774347,0.9285714285714285,0.6389132340052586,0.6497622820919176,0.2579505300353357,0.2119205298013245
0.3870967741935484,0.5951993490642798,0.4608076009501188,0.7444581280788177,0.6187554776511831,0.8098256735340729,0.24204946996466437,0.141280353200883
0.3935483870967742,0.590927583401139,0.7131828978622329,0.8682266009852215,0.7256792287467133,0.31537242472266247,0.14310954063604242,0.044150110375275935
0.4,0.5878763222131814,0.5077197149643705,0.9082512315270936,0.6809815950920246,0.8145800316957211,0.3250883392226149,0.17660044150110374
0.4064516129032258,0.5827908868999185,0.75,0.770935960591133,0.9132340052585451,0.6608557844690967,0.3374558303886926,0.3576158940397351
0.4129032258064516,0.5785191212367778,0.5700712589073634,0.7844827586206896,0.7484662576687117,0.7210776545166403,0.14664310954063606,0.059602649006622516
0.41935483870967744,0.5777054515866556,0.7250593824228029,0.8811576354679803,0.8755477651183172,0.8050713153724247,0.08303886925795054,0.05518763796909493
0.4258064516129032,0.5695687550854351,0.402019002375297,0.5455665024630542,0.46888694127957936,0.4960380348652932,0.3886925795053004,0.2163355408388521
0.432258064516129,0.5685516680227826,0.7024940617577198,0.8940886699507389,0.6362839614373357,0.5293185419968305,0.14487632508833925,0.0684326710816777
0.43870967741935485,0.565093572009764,0.4792161520190024,0.7961822660098521,0.5758106923751096,0.8843106180665611,0.20671378091872794,0.23620309050772625
0.44516129032258067,0.5593978844589096,0.5961995249406176,0.8516009852216748,0.7484662576687117,0.44690966719492864,0.24204946996466437,0.08609271523178808
0.45161290322580644,0.5443449959316516,0.40676959619952496,0.8177339901477833,0.6476774758983348,0.38827258320126784,0.3197879858657244,0.0
0.45806451612903226,0.5435313262815297,0.6199524940617578,0.8023399014778324,0.5898334794040316,0.6592709984152139,0.23498233215547706,0.3355408388520971
0.4645161290322581,0.5431244914564686,0.6241092636579573,0.8380541871921182,0.7633654688869412,0.312202852614897,0.2508833922261484,0.17660044150110374
0.47096774193548385,0.5317331163547598,0.2927553444180523,0.6761083743842364,0.6292725679228747,0.6164817749603804,0.4063604240282686,0.3178807947019867
0.4774193548387097,0.524613506916192,0.6858669833729216,0.7795566502463054,0.8010517090271692,0.46909667194928684,0.21024734982332158,0.04856512141280353
0.4838709677419355,0.5242066720911308,0.8539192399049881,0.7863300492610836,0.9833479404031552,0.6973058637083993,0.4558303886925796,0.6335540838852096
0.49032258064516127,0.5231895850284783,0.6027315914489311,0.8626847290640394,0.6827344434706398,0.7876386687797148,0.19964664310954067,0.2229580573951435
0.4967741935483871,0.5152563059397884,0.5611638954869359,0.7463054187192117,0.740578439964943,0.3359746434231379,0.4646643109540637,0.013245033112582781
0.5032258064516129,0.5126118795768917,0.7024940617577198,0.8374384236453202,0.708150744960561,0.3090332805071315,0.14664310954063606,0.23399558498896245
0.5096774193548387,0.5056956875508544,0.7250593824228029,0.7210591133004925,0.7256792287467133,0.8050713153724247,0.4593639575971732,0.052980132450331126
0.5161290322580645,0.5024410089503661,0.6336104513064132,0.9020935960591133,0.6914986853637161,0.37242472266244053,0.16607773851590107,0.3134657836644591
0.5225806451612903,0.4951179820992676,0.7013064133016628,0.711822660098522,0.8755477651183172,0.10618066561014264,0.0,0.0750551876379691
0.5290322580645161,0.4947111472742066,0.5629453681710214,0.9427339901477831,0.5845749342681859,0.5023771790808241,0.41519434628975266,0.08388520971302428
0.535483870967742,0.49247355573637097,0.583729216152019,0.7967980295566502,0.7344434706397897,0.5467511885895404,0.3268551236749117,0.0750551876379691
0.5419354838709678,0.49064279902359625,0.41330166270783847,0.6841133004926108,0.21472392638036808,0.6751188589540412,0.3798586572438163,0.09050772626931568
0.5483870967741935,0.48982912937347434,0.3271971496437055,0.8854679802955664,0.6336546888694128,0.8050713153724247,0.5300353356890459,0.050772626931567325
0.5548387096774193,0.4869812855980471,0.6247030878859858,0.9470443349753694,0.5758106923751096,0.624405705229794,0.43109540636042404,0.06181015452538631
0.5612903225806452,0.47965825874694873,0.5950118764845606,0.7142857142857142,0.6879929886064856,0.1362916006339144,0.12897526501766785,0.25165562913907286
0.567741935483871,0.47904800650935714,0.4756532066508314,0.4815270935960591,0.6853637160385627,0.6624405705229793,0.06360424028268552,0.16777041942604856
0.5741935483870968,0.47904800650935714,0.6193586698337292,0.7062807881773399,0.6739702015775636,0.5562599049128367,0.0618374558303887,0.40176600441501104
0.5806451612903226,0.4768104149715215,0.586104513064133,0.7536945812807881,0.7142857142857142,0.34231378763866877,0.2932862190812721,0.059602649006622516
0.5870967741935483,0.47579332790886897,0.5528503562945368,0.7407635467980296,0.5784399649430324,0.7781299524564184,0.8798586572438163,0.06181015452538631
0.5935483870967742,0.47558991049633836,0.6110451306413301,0.6927339901477833,0.782646801051709,0.8256735340729002,0.10247349823321557,0.2207505518763797
0.6,0.4723352318958502,0.44002375296912116,0.8288177339901478,0.7458369851007888,0.8605388272583202,0.2597173144876325,0.16114790286975716
0.6064516129032258,0.4534174125305125,0.4827790973871734,0.813423645320197,0.5293602103418054,0.7242472266244058,0.6537102473498234,0.3686534216335541
0.6129032258064516,0.44568755085435297,0.3260095011876485,0.5603448275862069,0.29009640666082387,0.6038034865293186,0.3303886925795053,0.08167770419426047
0.6193548387096774,0.4389747762408462,0.6484560570071259,0.9316502463054186,0.7142857142857142,0.4928684627575277,0.14310954063604242,0.008830022075055188
0.6258064516129033,0.43592351505288857,0.36282660332541566,0.5344827586206896,0.42594215600350566,0.6038034865293186,0.43286219081272087,0.08830022075055187
0.632258064516129,0.4253458096013018,0.3378859857482185,0.4975369458128079,0.203330411919369,0.5578446909667194,0.2720848056537103,0.1986754966887417
0.6387096774193548,0.41903986981285596,0.2648456057007126,0.7549261083743841,0.5933391761612621,0.6957210776545166,0.5035335689045937,0.1964679911699779
0.6451612903225806,0.4176159479251423,0.4970308788598575,0.7543103448275862,0.7142857142857142,0.606973058637084,0.1943462897526502,0.2869757174392936
0.6516129032258065,0.41293734743694055,0.23337292161520193,0.2690886699507389,0.3479404031551271,0.5530903328050712,0.3091872791519435,0.18101545253863136
0.6580645161290323,0.3984947111472742,0.39964370546318295,0.4919950738916256,0.44522348816827345,0.589540412044374,0.1855123674911661,0.2052980132450331
0.6645161290322581,0.39585028478437756,0.6276722090261283,0.728448275862069,0.5004382120946538,0.4675118858954041,0.07597173144876325,0.12141280353200883
0.6709677419354839,0.39524003254678597,0.45368171021377673,0.6342364532019704,0.4829097283085014,0.866877971473851,0.4699646643109541,0.3620309050772627
0.6774193548387096,0.3801871440195281,0.5700712589073634,0.8318965517241379,0.41104294478527603,0.6164817749603804,0.2296819787985866,0.12141280353200883
0.6838709677419355,0.37957689178193654,0.5623515439429929,0.522167487684729,0.7659947414548641,0.606973058637084,0.31448763250883394,0.059602649006622516
0.6903225806451613,0.3771358828315703,0.5700712589073634,0.8786945812807881,0.7055214723926381,0.24405705229793978,0.11307420494699648,0.10375275938189846
0.6967741935483871,0.3757119609438568,0.340855106888361,0.6908866995073892,0.558282208588957,0.96513470681458,0.40989399293286227,0.1368653421633554
0.7032258064516129,0.37489829129373464,0.39014251781472686,0.7678571428571429,0.588957055214724,0.35657686212361334,0.18197879858657245,0.1456953642384106
0.7096774193548387,0.371847030105777,0.2672209026128266,0.6982758620689654,0.5004382120946538,0.4627575277337559,0.27031802120141346,0.15894039735099336
0.7161290322580646,0.36920260374288033,0.0,0.4298029556650246,0.2348816827344435,0.8858954041204438,0.42932862190812726,0.5960264900662252
0.7225806451612903,0.3633034987794955,0.5219714964370546,0.8084975369458127,0.41805433829973704,0.6354992076069731,0.1236749116607774,0.12362030905077262
0.7290322580645161,0.3610659072416598,0.0819477434679335,0.4766009852216749,0.3207712532865907,0.5039619651347068,0.33215547703180215,0.22516556291390727
0.7354838709677419,0.35272579332790877,0.1965558194774347,0.6502463054187192,0.33304119193689746,0.4041204437400951,0.3127208480565371,0.24944812362030905
0.7419354838709677,0.3470301057770545,0.504750593824228,0.6496305418719212,0.7142857142857142,0.4484944532488114,0.1678445229681979,0.141280353200883
0.7483870967741936,0.3447925142392188,0.653206650831354,0.5184729064039408,0.6879929886064856,0.48335974643423135,0.4770318021201414,0.2759381898454746
0.7548387096774194,0.3419446704637916,0.22565320665083136,0.5104679802955664,0.32865907099035935,0.526148969889065,0.3657243816254417,0.1898454746136865
0.7612903225806451,0.33889340927583395,0.5261282660332541,0.41009852216748766,0.6590709903593339,0.5483359746434231,0.07597173144876325,0.3620309050772627
0.7677419354838709,0.3382831570382424,0.1828978622327791,0.5782019704433496,0.37510955302366344,0.6053882725832013,0.47526501766784457,0.3686534216335541
0.7741935483870968,0.3368592351505289,0.30403800475059384,0.605295566502463,0.50920245398773,0.6830427892234548,0.657243816254417,0.11699779249448122
0.7806451612903226,0.33299430431244914,0.338479809976247,0.7185960591133005,0.42857142857142855,0.10459587955625992,0.1872791519434629,0.19426048565121412
0.7870967741935484,0.3281122864117168,0.12114014251781473,0.6071428571428571,0.3418054338299737,0.7828843106180665,0.34805653710247353,0.304635761589404
0.7935483870967742,0.3270951993490643,0.5469121140142518,0.6157635467980295,0.7142857142857142,0.26465927099841524,0.10424028268551237,0.12141280353200883
0.8,0.32607811228641176,0.33372921615201906,0.5714285714285714,0.6336546888694128,0.8351822503961965,0.2932862190812721,0.3156732891832229
0.8064516129032258,0.32221318144833194,0.6193586698337292,0.603448275862069,0.5030674846625767,0.3819334389857369,0.26148409893992935,0.1964679911699779
0.8129032258064516,0.3183482506102522,0.05581947743467934,0.6927339901477833,0.31288343558282206,0.4263074484944533,0.3745583038869258,0.11699779249448122
0.8193548387096774,0.31265256305939776,0.22862232779097388,0.6804187192118226,0.26993865030674846,0.5182250396196514,0.27031802120141346,0.11479028697571743
0.8258064516129032,0.30939788445890953,0.15914489311163896,0.5178571428571428,0.21209465381244522,0.4896988906497623,0.44522968197879864,0.09933774834437085
0.832258064516129,0.3077705451586654,0.5635391923990499,0.7789408866995072,0.7283085013146362,0.7448494453248811,0.43109540636042404,0.10375275938189846
0.8387096774193549,0.3065500406834825,0.42161520190023755,0.7272167487684729,0.4864154250657319,0.8320126782884311,1.0,0.379690949227373
0.8451612903225807,0.30451586655817725,0.20783847980997625,0.4716748768472906,0.16827344434706398,0.2757527733755943,0.34982332155477036,0.17218543046357615
0.8516129032258064,0.30085435313262804,0.48693586698337293,0.855911330049261,0.6476774758983348,0.2820919175911252,0.3303886925795053,0.022075055187637967
0.8580645161290322,0.2914971521562244,0.19952494061757722,0.6360837438423644,0.46625766871165647,0.5451664025356576,0.36925795053003535,0.2207505518763797
0.864516129032258,0.2764442636289665,0.48159144893111644,0.7075123152709359,0.0,0.4960380348652932,0.13074204946996468,0.2980132450331126
0.8709677419354839,0.2717656631407648,0.1971496437054632,0.6582512315270935,0.38825591586327785,0.5641838351822503,0.44522968197879864,0.1324503311258278
0.8774193548387097,0.2670870626525631,0.5421615201900238,0.6397783251231526,0.5644171779141104,0.3819334389857369,0.13427561837455831,0.1479028697571744
0.8838709677419355,0.2550854353132628,0.34323040380047504,0.6514778325123153,0.37335670464504817,0.6830427892234548,0.43639575971731454,0.1920529801324503
0.8903225806451613,0.2506102522375915,0.1633016627078385,0.35221674876847286,0.35933391761612615,0.4643423137876386,0.3127208480565371,0.18763796909492275
0.896774193548387,0.23637103336045553,0.4483372921615202,0.4710591133004926,0.5153374233128833,0.7892234548335975,0.353356890459364,0.18763796909492275
0.9032258064516129,0.2282343368592351,0.04334916864608076,0.5677339901477833,0.38825591586327785,0.5863708399366085,0.41166077738515905,0.0728476821192053
0.9096774193548387,0.22782750203417404,0.16270783847981,0.4661330049261084,0.44259421560035056,0.22503961965134706,0.4858657243816255,0.17218543046357615
0.9161290322580645,0.21969080553295353,0.16270783847981,0.5640394088669951,0.4864154250657319,0.23454833597464342,0.2985865724381626,0.09050772626931568
0.9225806451612903,0.1930431244914564,0.29038004750593827,0.7198275862068966,0.147239263803681,0.5689381933438985,0.18904593639575973,0.2052980132450331
0.9290322580645162,0.18755085435313257,0.027315914489311165,0.2752463054187192,0.33304119193689746,0.34865293185419965,0.31095406360424027,0.3973509933774834
0.9354838709677419,0.16476810414971513,0.2173396674584323,0.6859605911330049,0.37949167397020156,0.572107765451664,0.2667844522968198,0.1964679911699779
0.9419354838709677,0.15134255492270132,0.19180522565320665,0.42364532019704426,0.39351446099912357,0.041204437400950866,0.7402826855123675,0.24282560706401765
0.9483870967741935,0.12917005695687545,0.6181710213776722,0.7050492610837438,0.4715162138475022,0.7210776545166403,0.0441696113074205,0.2207505518763797
0.9548387096774194,0.12388120423108216,0.3675771971496437,0.23275862068965517,0.38562664329535495,0.020602218700475433,0.5848056537102474,0.31125827814569534
0.9612903225806452,0.1133034987794955,0.11342042755344418,0.3448275862068966,0.43382997370727433,0.7020602218700476,0.38515901060070673,0.1964679911699779
0.967741935483871,0.10720097640358008,0.1704275534441805,0.7161330049261083,0.40578439964943036,0.22662440570522976,0.19081272084805656,0.16997792494481234
0.9741935483870968,0.09784377542717654,0.21318289786223277,0.43780788177339897,0.5381244522348817,0.8795562599049129,0.38339222614840995,0.9072847682119205
0.9806451612903225,0.07689178193653369,0.2826603325415677,0.5449507389162561,0.43733567046450483,0.6608557844690967,0.48763250883392234,0.32450331125827814
0.9870967741935484,0.07119609438567934,0.20783847980997625,0.3183497536945813,0.31638913234005256,0.0,0.27915194346289757,0.05518763796909493
0.9935483870967742,0.046786004882017895,0.015439429928741092,0.0,0.09202453987730061,0.35657686212361334,0.41519434628975266,0.0772626931567329
1.0,0.0,0.18171021377672208,0.35406403940886694,0.25854513584574934,0.01584786053882726,0.35689045936395764,0.20088300220750552
